horizon,horizon_seconds,feature_set,n_features,decision_threshold,val_accuracy,val_precision,val_recall,val_f1,test_accuracy,test_precision,test_recall,test_f1
2min30s,150,local_depth,6,1.0,0.9608629247804505,0.0,0.0,0.0,0.9543323493662094,0.0,0.0,0.0
2min30s,150,local_depth+imbalance,9,0.1,0.5792287132493318,0.08406158967956721,0.9853658536585366,0.1549079754601227,0.5730161486369161,0.09602649006622517,0.9923954372623575,0.1751090238175109
2min30s,150,local_depth+imbalance,9,0.2,0.6405116456662848,0.09507722007722008,0.9609756097560975,0.17303469477382522,0.6450772703594374,0.11164413432184911,0.973384030418251,0.20031298904538342
2min30s,150,local_depth+imbalance,9,0.3,0.6630393279877816,0.1,0.9512195121951219,0.18097447795823665,0.6539329744747352,0.11349419124218052,0.9657794676806084,0.2031187524990004
2min30s,150,local_depth+imbalance,9,0.4,0.6912943871706758,0.10690423162583519,0.9365853658536586,0.191904047976012,0.6688661225907275,0.11696178937558248,0.9543726235741445,0.2083852220838522
2min30s,150,local_depth+imbalance,9,0.5,0.7180221458571974,0.11124694376528117,0.8878048780487805,0.19771863117870722,0.6772009029345373,0.11854684512428298,0.9429657794676806,0.21061571125265394
2min30s,150,local_depth+imbalance,9,0.6,0.7525773195876289,0.11772950245269796,0.8195121951219512,0.20588235294117646,0.697169647508248,0.12006157003591586,0.8897338403041825,0.2115732368896926
2min30s,150,local_depth+imbalance,9,0.7,0.7875143184421535,0.12417218543046357,0.7317073170731707,0.21231422505307856,0.7478728945997569,0.13097454996896338,0.8022813688212928,0.22518676627534684
2min30s,150,local_depth+imbalance,9,0.8,0.8157693776250478,0.09830866807610994,0.45365853658536587,0.16159860990443092,0.9050182323320021,0.20292887029288703,0.3688212927756654,0.26180836707152494
2min30s,150,local_depth+imbalance,9,0.9,0.9484536082474226,0.07792207792207792,0.02926829268292683,0.0425531914893617,0.9543323493662094,0.5,0.011406844106463879,0.022304832713754646
2min30s,150,local_depth+imbalance,9,1.0,0.9608629247804505,0.0,0.0,0.0,0.9543323493662094,0.0,0.0,0.0
2min30s,150,local_depth+total_depth,9,0.1,0.6492936235204276,0.09882005899705015,0.9804878048780488,0.17954443948191157,0.6459454766452509,0.11391304347826087,0.9961977186311787,0.20444791260241904
2min30s,150,local_depth+total_depth,9,0.2,0.683466972126766,0.10708491076257437,0.9658536585365853,0.19279454722492698,0.6662615037332871,0.12001832340815392,0.9961977186311787,0.214227309893704
2min30s,150,local_depth+total_depth,9,0.3,0.6979763268423063,0.11123658949745906,0.9609756097560975,0.19939271255060728,0.6898767147074145,0.1257985257985258,0.973384030418251,0.2228024369016536
2min30s,150,local_depth+total_depth,9,0.4,0.7546773577701412,0.12962962962962962,0.9219512195121952,0.22730006013229104,0.7440527869421775,0.1456992393212405,0.9467680608365019,0.2525354969574036
2min30s,150,local_depth+total_depth,9,0.5,0.779495990836197,0.14069591527987896,0.9073170731707317,0.24361493123772102,0.856745962840771,0.23032629558541268,0.9125475285171103,0.367816091954023
2min30s,150,local_depth+total_depth,9,0.6,0.8424971363115693,0.18302658486707565,0.8731707317073171,0.3026204564666103,0.8925160618162875,0.2775,0.844106463878327,0.41768579492003766
2min30s,150,local_depth+total_depth,9,0.7,0.9083619702176403,0.2696817420435511,0.7853658536585366,0.4014962593516209,0.9025872547317243,0.28405797101449276,0.7452471482889734,0.41133263378803775
2min30s,150,local_depth+total_depth,9,0.8,0.9192439862542955,0.27385892116182575,0.6439024390243903,0.38427947598253276,0.9081437749609307,0.2527881040892193,0.5171102661596958,0.33957553058676654
2min30s,150,local_depth+total_depth,9,0.9,0.93184421534937,0.2877094972067039,0.5024390243902439,0.36589698046181174,0.9157839902760896,0.2565789473684211,0.4448669201520912,0.325452016689847
2min30s,150,local_depth+total_depth,9,1.0,0.9608629247804505,0.0,0.0,0.0,0.9543323493662094,0.0,0.0,0.0
2min30s,150,local_depth+total_depth+imbalance,12,0.1,0.6508209240168003,0.09921026653504442,0.9804878048780488,0.1801882563872703,0.6443827053307866,0.11346903421394543,0.9961977186311787,0.20373250388802489
2min30s,150,local_depth+total_depth+imbalance,12,0.2,0.6861397479954181,0.10790190735694823,0.9658536585365853,0.19411764705882353,0.6660878624761243,0.11996336996336997,0.9961977186311787,0.2141397629750715
2min30s,150,local_depth+total_depth+imbalance,12,0.3,0.7212676594119893,0.11946634323832626,0.9609756097560975,0.21251348435814454,0.6902239972217399,0.12592228234136743,0.973384030418251,0.2229965156794425
2min30s,150,local_depth+total_depth+imbalance,12,0.4,0.7613592974417717,0.13230119634060522,0.9170731707317074,0.23124231242312424,0.7468310470567807,0.14665878178592548,0.9429657794676806,0.2538382804503582
2min30s,150,local_depth+total_depth+imbalance,12,0.5,0.7793050782741504,0.14113207547169812,0.9121951219512195,0.24444444444444444,0.8590032991838861,0.23375363724539283,0.9163498098859315,0.37248840803709427
2min30s,150,local_depth+total_depth+imbalance,12,0.6,0.8442153493699885,0.18276220145379024,0.8585365853658536,0.3013698630136986,0.88817503038722,0.2690909090909091,0.844106463878327,0.40808823529411764
2min30s,150,local_depth+total_depth+imbalance,12,0.7,0.9083619702176403,0.27121464226289516,0.7951219512195122,0.4044665012406948,0.9011981246744226,0.2808022922636103,0.7452471482889734,0.40790842872008326
2min30s,150,local_depth+total_depth+imbalance,12,0.8,0.9196258113783887,0.275,0.6439024390243903,0.3854014598540146,0.906233721132141,0.24954792043399637,0.5247148288973384,0.3382352941176471
2min30s,150,local_depth+total_depth+imbalance,12,0.9,0.9320351279114165,0.28611898016997167,0.4926829268292683,0.36200716845878134,0.9164785553047404,0.2577777777777778,0.44106463878326996,0.32538569424964936
2min30s,150,local_depth+total_depth+imbalance,12,1.0,0.9608629247804505,0.0,0.0,0.0,0.9543323493662094,0.0,0.0,0.0
2min30s,150,price,6,0.1,0.03913707521954945,0.03913707521954945,1.0,0.0753261069263274,0.04566765063379059,0.04566765063379059,1.0,0.087346396545998
2min30s,150,price,6,0.2,0.03913707521954945,0.03913707521954945,1.0,0.0753261069263274,0.04566765063379059,0.04566765063379059,1.0,0.087346396545998
2min30s,150,price,6,0.3,0.03913707521954945,0.03913707521954945,1.0,0.0753261069263274,0.04566765063379059,0.04566765063379059,1.0,0.087346396545998
2min30s,150,price,6,0.4,0.07445589919816724,0.027670396744659206,0.6634146341463415,0.053125,0.10939399201250218,0.038855193328279,0.779467680608365,0.07402058133237047
2min30s,150,price,6,0.5,0.4032073310423826,0.03144048764837985,0.47804878048780486,0.059000602046959665,0.14238583087341553,0.029577464788732393,0.55893536121673,0.056181922415440476
2min30s,150,price,6,0.6,0.9400534555173731,0.18497109826589594,0.15609756097560976,0.1693121693121693,0.46396943913873934,0.01874573960463531,0.20912547528517111,0.03440725680325305
2min30s,150,price,6,0.7,0.9610538373424972,0.5714285714285714,0.01951219512195122,0.03773584905660377,0.9152630665046015,0.0,0.0,0.0
2min30s,150,price,6,0.8,0.9608629247804505,0.0,0.0,0.0,0.9543323493662094,0.0,0.0,0.0
2min30s,150,price,6,0.9,0.9608629247804505,0.0,0.0,0.0,0.9543323493662094,0.0,0.0,0.0
2min30s,150,price,6,1.0,0.9608629247804505,0.0,0.0,0.0,0.9543323493662094,0.0,0.0,0.0
2min30s,150,price+imbalance,9,0.1,0.03913707521954945,0.03913707521954945,1.0,0.0753261069263274,0.04566765063379059,0.04566765063379059,1.0,0.087346396545998
2min30s,150,price+imbalance,9,0.2,0.038946162657502864,0.0387774594078319,0.9902439024390244,0.07463235294117647,0.04566765063379059,0.04566765063379059,1.0,0.087346396545998
2min30s,150,price+imbalance,9,0.3,0.06090110729285987,0.03711704634721131,0.9219512195121952,0.07136114781952048,0.10001736412571627,0.04679439941046426,0.9657794676806084,0.08926374978035495
2min30s,150,price+imbalance,9,0.4,0.3274150439098893,0.041965764770844835,0.7414634146341463,0.07943558923438725,0.1515888175030387,0.04018301173662224,0.7680608365019012,0.07637051039697543
2min30s,150,price+imbalance,9,0.5,0.6382206949217258,0.05005324813631523,0.4585365853658537,0.09025444071051368,0.38096891821496787,0.04113396331295164,0.5627376425855514,0.07666407666407667
2min30s,150,price+imbalance,9,0.6,0.7489499809087438,0.03826955074875208,0.22439024390243903,0.06538734896943853,0.8164611911790242,0.08472803347280335,0.30798479087452474,0.13289581624282198
2min30s,150,price+imbalance,9,0.7,0.8193967163039328,0.02560819462227913,0.0975609756097561,0.04056795131845842,0.9255079006772009,0.12612612612612611,0.10646387832699619,0.1154639175257732
2min30s,150,price+imbalance,9,0.8,0.8862161130202367,0.01728395061728395,0.03414634146341464,0.022950819672131147,0.9454766452509116,0.05263157894736842,0.011406844106463879,0.01875
2min30s,150,price+imbalance,9,0.9,0.9599083619702177,0.0,0.0,0.0,0.9543323493662094,0.0,0.0,0.0
2min30s,150,price+imbalance,9,1.0,0.9608629247804505,0.0,0.0,0.0,0.9543323493662094,0.0,0.0,0.0
2min30s,150,price+local_depth,12,0.1,0.6048109965635738,0.08938793483047115,0.9902439024390244,0.16397415185783523,0.5566938704636222,0.09223646723646724,0.9847908745247148,0.1686746987951807
2min30s,150,price+local_depth,12,0.2,0.6496754486445208,0.09733201581027667,0.9609756097560975,0.17676087931807985,0.6407362389303699,0.11010362694300518,0.9695817490494296,0.1977510663047693
2min30s,150,price+local_depth,12,0.3,0.6706758304696449,0.10209424083769633,0.9512195121951219,0.18439716312056736,0.6558430283035249,0.1140547822182308,0.9657794676806084,0.20401606425702812
2min30s,150,price+local_depth,12,0.4,0.6958762886597938,0.10790960451977401,0.9317073170731708,0.19341772151898734,0.6725125889911443,0.11847672778561354,0.9581749049429658,0.2108786610878661
2min30s,150,price+local_depth,12,0.5,0.7098129056891943,0.10886377156454491,0.8926829268292683,0.19406150583244963,0.6858829657926724,0.12033398821218075,0.9315589353612167,0.21313614615050022
2min30s,150,price+local_depth,12,0.6,0.7361588392516227,0.10948905109489052,0.8048780487804879,0.1927570093457944,0.7112345893384268,0.12686567164179105,0.9049429657794676,0.22253389434315102
2min30s,150,price+local_depth,12,0.7,0.7915234822451317,0.11865864144453998,0.6731707317073171,0.20175438596491227,0.7497829484285466,0.12048969072164949,0.7110266159695817,0.20606060606060606
2min30s,150,price+local_depth,12,0.8,0.8615883925162275,0.1142433234421365,0.375609756097561,0.1751990898748578,0.7924986976905712,0.08687943262411348,0.3726235741444867,0.1409058231488138
2min30s,150,price+local_depth,12,0.9,0.9278350515463918,0.06532663316582915,0.06341463414634146,0.06435643564356436,0.9517277305087689,0.17391304347826086,0.015209125475285171,0.027972027972027972
2min30s,150,price+local_depth,12,1.0,0.9608629247804505,0.0,0.0,0.0,0.9543323493662094,0.0,0.0,0.0
2min30s,150,price+local_depth+imbalance,15,0.1,0.6034746086292478,0.08911325724319578,0.9902439024390244,0.1635118807893677,0.5716270185796145,0.09515062454077884,0.9847908745247148,0.17353433835845897
2min30s,150,price+local_depth+imbalance,15,0.2,0.650057273768614,0.09782608695652174,0.9658536585365853,0.17765814266487215,0.641257162701858,0.11024643320363164,0.9695817490494296,0.19798136645962733
2min30s,150,price+local_depth+imbalance,15,0.3,0.6716303932798778,0.10152551288795371,0.9414634146341463,0.18328584995251662,0.6548011807605487,0.11374832064487236,0.9657794676806084,0.20352564102564102
2min30s,150,price+local_depth+imbalance,15,0.4,0.6979763268423063,0.10858442296759523,0.9317073170731708,0.1945010183299389,0.6707761764195173,0.11792232101076275,0.9581749049429658,0.21
2min30s,150,price+local_depth+imbalance,15,0.5,0.7145857197403589,0.1105072463768116,0.8926829268292683,0.19666845781837722,0.6886612259072755,0.12166172106824925,0.935361216730038,0.21531728665207878
2min30s,150,price+local_depth+imbalance,15,0.6,0.7500954562810233,0.11398601398601399,0.7951219512195122,0.19938837920489297,0.7147074144816808,0.1266233766233766,0.8897338403041825,0.2216958787304595
2min30s,150,price+local_depth+imbalance,15,0.7,0.7907598319969454,0.11955593509820667,0.6829268292682927,0.20348837209302326,0.7574231637437056,0.12450331125827814,0.714828897338403,0.21206993795826284
2min30s,150,price+local_depth+imbalance,15,0.8,0.8549064528445972,0.11404728789986092,0.4,0.1774891774891775,0.7989234242055913,0.091324200913242,0.38022813688212925,0.14727540500736377
2min30s,150,price+local_depth+imbalance,15,0.9,0.9255441008018328,0.06572769953051644,0.06829268292682927,0.06698564593301436,0.9506858829657927,0.24390243902439024,0.03802281368821293,0.06578947368421052
2min30s,150,price+local_depth+imbalance,15,1.0,0.9608629247804505,0.0,0.0,0.0,0.9543323493662094,0.0,0.0,0.0
2min30s,150,price+local_depth+total_depth,15,0.1,0.6487208858342879,0.09946104850563449,0.9902439024390244,0.18076580587711488,0.6508074318458066,0.1153169014084507,0.9961977186311787,0.2067061143984221
2min30s,150,price+local_depth+total_depth,15,0.2,0.6863306605574647,0.1079607415485278,0.9658536585365853,0.19421284943599804,0.6739017190484459,0.1224871435250117,0.9961977186311787,0.21815154038301415
2min30s,150,price+local_depth+total_depth,15,0.3,0.7033218785796106,0.11346704871060172,0.9658536585365853,0.20307692307692307,0.7127973606528911,0.13529103303618248,0.9809885931558935,0.23778801843317973
2min30s,150,price+local_depth+total_depth,15,0.4,0.7558228331424208,0.13319672131147542,0.9512195121951219,0.23367285799880166,0.7379753429414829,0.1423650975889782,0.9429657794676806,0.24738154613466334
2min30s,150,price+local_depth+total_depth,15,0.5,0.8161512027491409,0.16519434628975266,0.9121951219512195,0.27973074046372476,0.7963188053481507,0.17266187050359713,0.9125475285171103,0.29038112522686027
2min30s,150,price+local_depth+total_depth,15,0.6,0.8428789614356624,0.18404907975460122,0.8780487804878049,0.3043110735418428,0.8749782948428546,0.2502732240437158,0.870722433460076,0.38879456706281834
2min30s,150,price+local_depth+total_depth,15,0.7,0.8875525009545628,0.23259052924791088,0.8146341463414634,0.361863488624052,0.8987671470741448,0.2740112994350282,0.7376425855513308,0.3995880535530381
2min30s,150,price+local_depth+total_depth,15,0.8,0.919053073692249,0.2769857433808554,0.6634146341463415,0.39080459770114945,0.9067546449036291,0.25535714285714284,0.5437262357414449,0.34750911300121506
2min30s,150,price+local_depth+total_depth,15,0.9,0.9326078655975564,0.28362573099415206,0.47317073170731705,0.3546617915904936,0.9166521965619031,0.2583518930957684,0.44106463878326996,0.3258426966292135
2min30s,150,price+local_depth+total_depth,15,1.0,0.9608629247804505,0.0,0.0,0.0,0.9543323493662094,0.0,0.0,0.0
2min30s,150,price+local_depth+total_depth+imbalance,18,0.1,0.6519663993890799,0.09990108803165183,0.9853658536585366,0.1814099685675797,0.6488973780170169,0.11476127901883487,0.9961977186311787,0.20581304006284368
2min30s,150,price+local_depth+total_depth+imbalance,18,0.2,0.6891943489881635,0.10885101704233095,0.9658536585365853,0.1956521739130435,0.6742490015627713,0.12260177819372953,0.9961977186311787,0.21833333333333332
2min30s,150,price+local_depth+total_depth+imbalance,18,0.3,0.7178312332951509,0.11863391252246855,0.9658536585365853,0.2113127001067236,0.7127973606528911,0.13490813648293964,0.9771863117870723,0.2370848708487085
2min30s,150,price+local_depth+total_depth+imbalance,18,0.4,0.7489499809087438,0.12801608579088472,0.9317073170731708,0.22510312315851502,0.7438791456850148,0.14602803738317757,0.9505703422053232,0.25316455696202533
2min30s,150,price+local_depth+total_depth+imbalance,18,0.5,0.7957235586101565,0.15036378334680678,0.9073170731707317,0.2579750346740638,0.8001389130057301,0.17638483965014579,0.9201520912547528,0.2960244648318043
2min30s,150,price+local_depth+total_depth+imbalance,18,0.6,0.8411607483772432,0.1817258883248731,0.8731707317073171,0.30084033613445377,0.8758465011286681,0.25055187637969095,0.8631178707224335,0.388366124893071
2min30s,150,price+local_depth+total_depth+imbalance,18,0.7,0.8864070255822833,0.23140495867768596,0.8195121951219512,0.3609022556390977,0.8968570932453551,0.26853146853146853,0.7300380228136882,0.39263803680981596
2min30s,150,price+local_depth+total_depth+imbalance,18,0.8,0.9173348606338297,0.2701612903225806,0.6536585365853659,0.38231098430813126,0.9064073623893038,0.25704225352112675,0.5551330798479087,0.35138387484957884
2min30s,150,price+local_depth+total_depth+imbalance,18,0.9,0.9345169912180221,0.29941860465116277,0.5024390243902439,0.37522768670309653,0.9185622503906928,0.2648401826484018,0.44106463878326996,0.3309557774607703
2min30s,150,price+local_depth+total_depth+imbalance,18,1.0,0.9608629247804505,0.0,0.0,0.0,0.9543323493662094,0.0,0.0,0.0
2min30s,150,price+total_depth,9,0.1,0.12924780450553647,0.043013008812421316,1.0,0.08247837457252062,0.04566765063379059,0.04566765063379059,1.0,0.087346396545998
