horizon,feature_set,feature,coefficient,abs_coefficient
9min30s,price,best_yes_ask,-0.07294166703343817,0.07294166703343817
9min30s,price,best_no_bid,0.0729416670334375,0.0729416670334375
9min30s,price,spread,0.033729519896474644,0.033729519896474644
9min30s,local_depth,yes_depth_top3,-5.406607284912831,5.406607284912831
9min30s,local_depth,no_depth_top3,-5.154914315455154,5.154914315455154
9min30s,local_depth,yes_depth_top1,2.0414604009335977,2.0414604009335977
9min30s,local_depth,no_depth_top5,1.8716552891057472,1.8716552891057472
9min30s,local_depth,no_depth_top1,1.593796359402101,1.593796359402101
9min30s,local_depth,yes_depth_top5,1.2532533685842742,1.2532533685842742
9min30s,total_depth,yes_total_depth,1.1185812115840956,1.1185812115840956
9min30s,total_depth,no_total_depth,-0.6463259130570457,0.6463259130570457
9min30s,total_depth,total_depth,0.040869065709075475,0.040869065709075475
9min30s,imbalance,imbalance_top5,0.5148383052280612,0.5148383052280612
9min30s,imbalance,imbalance_top1,0.32796142190463407,0.32796142190463407
9min30s,imbalance,imbalance_top3,-0.2589763814499316,0.2589763814499316
9min30s,price+local_depth,yes_depth_top3,-4.84083216199612,4.84083216199612
9min30s,price+local_depth,no_depth_top3,-4.734066064474608,4.734066064474608
9min30s,price+local_depth,yes_depth_top1,2.1800760553563077,2.1800760553563077
9min30s,price+local_depth,no_depth_top1,1.8444704248213668,1.8444704248213668
9min30s,price+local_depth,no_depth_top5,1.028589581744791,1.028589581744791
9min30s,price+local_depth,yes_depth_top5,0.5370922266283112,0.5370922266283112
9min30s,price+local_depth,spread,-0.33719500550815007,0.33719500550815007
9min30s,price+local_depth,best_yes_ask,-0.06131264962990756,0.06131264962990756
9min30s,price+local_depth,best_no_bid,0.0613126496298512,0.0613126496298512
9min30s,price+local_depth,midprice,-0.057310234149414496,0.057310234149414496
9min30s,price+local_depth,best_yes_bid,-0.05331020484762252,0.05331020484762252
9min30s,price+local_depth,best_no_ask,0.05331020484756808,0.05331020484756808
9min30s,price+total_depth,yes_total_depth,1.365545624953683,1.365545624953683
9min30s,price+total_depth,no_total_depth,-1.0177251693962446,1.0177251693962446
9min30s,price+total_depth,best_yes_ask,-0.12003737338114899,0.12003737338114899
9min30s,price+total_depth,best_no_bid,0.1200373733811483,0.1200373733811483
9min30s,price+total_depth,midprice,-0.1192984945546101,0.1192984945546101
9min30s,price+total_depth,best_yes_bid,-0.11854548541532638,0.11854548541532638
9min30s,price+total_depth,best_no_ask,0.11854548541532603,0.11854548541532603
9min30s,price+total_depth,total_depth,-0.10074519254343926,0.10074519254343926
9min30s,price+total_depth,spread,-0.05112616465990053,0.05112616465990053
9min30s,price+imbalance,imbalance_top5,0.3631829195043296,0.3631829195043296
9min30s,price+imbalance,imbalance_top1,0.31580359351662485,0.31580359351662485
9min30s,price+imbalance,imbalance_top3,-0.13191125906712384,0.13191125906712384
9min30s,price+imbalance,best_yes_ask,-0.06614260231636404,0.06614260231636404
9min30s,price+imbalance,best_no_bid,0.06614260231636301,0.06614260231636301
9min30s,price+imbalance,midprice,-0.06563809365494144,0.06563809365494144
9min30s,price+imbalance,best_yes_bid,-0.06512605692539111,0.06512605692539111
9min30s,price+imbalance,best_no_ask,0.06512605692539027,0.06512605692539027
9min30s,price+imbalance,spread,-0.036527539916518775,0.036527539916518775
9min30s,local_depth+total_depth,yes_depth_top3,-4.214306924936814,4.214306924936814
9min30s,local_depth+total_depth,no_depth_top3,-3.8500484763967293,3.8500484763967293
9min30s,local_depth+total_depth,yes_depth_top1,1.7467908295942025,1.7467908295942025
9min30s,local_depth+total_depth,no_depth_top1,1.2958527322673439,1.2958527322673439
9min30s,local_depth+total_depth,yes_total_depth,0.6287885434996052,0.6287885434996052
9min30s,local_depth+total_depth,total_depth,0.4372785846058018,0.4372785846058018
9min30s,local_depth+total_depth,yes_depth_top5,0.38154443637272967,0.38154443637272967
9min30s,local_depth+total_depth,no_total_depth,0.2656871028474212,0.2656871028474212
9min30s,local_depth+total_depth,no_depth_top5,-0.05648430938205781,0.05648430938205781
9min30s,local_depth+imbalance,yes_depth_top3,-5.335615434923116,5.335615434923116
9min30s,local_depth+imbalance,no_depth_top3,-5.263132367750001,5.263132367750001
9min30s,local_depth+imbalance,yes_depth_top1,1.9577490986446249,1.9577490986446249
9min30s,local_depth+imbalance,no_depth_top5,1.8859705387788481,1.8859705387788481
9min30s,local_depth+imbalance,no_depth_top1,1.7380516124067482,1.7380516124067482
9min30s,local_depth+imbalance,yes_depth_top5,1.2381585306520677,1.2381585306520677
9min30s,local_depth+imbalance,imbalance_top1,0.09160857394197607,0.09160857394197607
9min30s,local_depth+imbalance,imbalance_top3,-0.011165749511102987,0.011165749511102987
9min30s,local_depth+imbalance,imbalance_top5,0.006226680538964456,0.006226680538964456
9min30s,total_depth+imbalance,yes_total_depth,1.0884075068711678,1.0884075068711678
9min30s,total_depth+imbalance,imbalance_top5,0.6811848128843158,0.6811848128843158
9min30s,total_depth+imbalance,no_total_depth,-0.601168629304049,0.601168629304049
9min30s,total_depth+imbalance,imbalance_top3,-0.479592929879228,0.479592929879228
9min30s,total_depth+imbalance,imbalance_top1,0.30831002326625473,0.30831002326625473
9min30s,total_depth+imbalance,total_depth,0.058026576596056104,0.058026576596056104
9min30s,price+local_depth+total_depth,yes_depth_top3,-4.378367913243284,4.378367913243284
9min30s,price+local_depth+total_depth,no_depth_top3,-3.6784459647644185,3.6784459647644185
9min30s,price+local_depth+total_depth,yes_depth_top1,1.876914830719945,1.876914830719945
9min30s,price+local_depth+total_depth,no_depth_top1,1.4621498067668575,1.4621498067668575
9min30s,price+local_depth+total_depth,yes_total_depth,0.6523766267172547,0.6523766267172547
9min30s,price+local_depth+total_depth,no_depth_top5,-0.5076729118495407,0.5076729118495407
9min30s,price+local_depth+total_depth,total_depth,0.4208292982714885,0.4208292982714885
9min30s,price+local_depth+total_depth,yes_depth_top5,0.35394240874672517,0.35394240874672517
9min30s,price+local_depth+total_depth,spread,-0.3108273909242271,0.3108273909242271
9min30s,price+local_depth+total_depth,no_total_depth,0.22577559803290237,0.22577559803290237
9min30s,price+local_depth+total_depth,best_yes_ask,-0.010495017887615993,0.010495017887615993
9min30s,price+local_depth+total_depth,best_no_bid,0.010495017887603816,0.010495017887603816
9min30s,price+local_depth+total_depth,midprice,-0.006860447558393176,0.006860447558393176
9min30s,price+local_depth+total_depth,best_no_ask,0.003234099632113089,0.003234099632113089
9min30s,price+local_depth+total_depth,best_yes_bid,-0.003234099632091554,0.003234099632091554
9min30s,price+local_depth+imbalance,no_depth_top3,-4.810881881672074,4.810881881672074
9min30s,price+local_depth+imbalance,yes_depth_top3,-4.781863372734414,4.781863372734414
9min30s,price+local_depth+imbalance,yes_depth_top1,2.0863266171973107,2.0863266171973107
9min30s,price+local_depth+imbalance,no_depth_top1,2.027411455317386,2.027411455317386
9min30s,price+local_depth+imbalance,no_depth_top5,1.09971099070817,1.09971099070817
9min30s,price+local_depth+imbalance,yes_depth_top5,0.4392474407301305,0.4392474407301305
9min30s,price+local_depth+imbalance,spread,-0.3539505901094936,0.3539505901094936
9min30s,price+local_depth+imbalance,imbalance_top1,0.11773045443123449,0.11773045443123449
9min30s,price+local_depth+imbalance,best_yes_ask,-0.061779585060958625,0.061779585060958625
9min30s,price+local_depth+imbalance,best_no_bid,0.06177958506089087,0.06177958506089087
9min30s,price+local_depth+imbalance,midprice,-0.05758136079525987,0.05758136079525987
9min30s,price+local_depth+imbalance,best_yes_bid,-0.0533859788797311,0.0533859788797311
9min30s,price+local_depth+imbalance,best_no_ask,0.053385978879698905,0.053385978879698905
9min30s,price+local_depth+imbalance,imbalance_top5,0.051528705008010774,0.051528705008010774
9min30s,price+local_depth+imbalance,imbalance_top3,-0.004455659243334643,0.004455659243334643
9min30s,price+total_depth+imbalance,yes_total_depth,1.3241578924342516,1.3241578924342516
9min30s,price+total_depth+imbalance,no_total_depth,-0.9575023660817458,0.9575023660817458
9min30s,price+total_depth+imbalance,imbalance_top5,0.4681912955817309,0.4681912955817309
9min30s,price+total_depth+imbalance,imbalance_top3,-0.3459929231472149,0.3459929231472149
9min30s,price+total_depth+imbalance,imbalance_top1,0.2932304272943804,0.2932304272943804
9min30s,price+total_depth+imbalance,best_yes_ask,-0.10624735206029866,0.10624735206029866
9min30s,price+total_depth+imbalance,best_no_bid,0.10624735206029735,0.10624735206029735
9min30s,price+total_depth+imbalance,midprice,-0.10498347835846411,0.10498347835846411
9min30s,price+total_depth+imbalance,best_yes_bid,-0.10370871338457288,0.10370871338457288
9min30s,price+total_depth+imbalance,best_no_ask,0.10370871338457179,0.10370871338457179
9min30s,price+total_depth+imbalance,spread,-0.09758950036495297,0.09758950036495297
9min30s,price+total_depth+imbalance,total_depth,-0.07834213065012544,0.07834213065012544
9min30s,local_depth+total_depth+imbalance,yes_depth_top3,-4.194215876409521,4.194215876409521
9min30s,local_depth+total_depth+imbalance,no_depth_top3,-3.9592961635384145,3.9592961635384145
9min30s,local_depth+total_depth+imbalance,yes_depth_top1,1.6839282746349562,1.6839282746349562
9min30s,local_depth+total_depth+imbalance,no_depth_top1,1.460852343990547,1.460852343990547
9min30s,local_depth+total_depth+imbalance,yes_total_depth,0.61930836906936,0.61930836906936
9min30s,local_depth+total_depth+imbalance,total_depth,0.43809641281669076,0.43809641281669076
9min30s,local_depth+total_depth+imbalance,yes_depth_top5,0.3906875306574003,0.3906875306574003
9min30s,local_depth+total_depth+imbalance,no_total_depth,0.27293234459289667,0.27293234459289667
9min30s,local_depth+total_depth+imbalance,imbalance_top1,0.08241599573482615,0.08241599573482615
9min30s,local_depth+total_depth+imbalance,no_depth_top5,-0.021878173706484906,0.021878173706484906
9min30s,local_depth+total_depth+imbalance,imbalance_top3,0.016116808808215605,0.016116808808215605
9min30s,local_depth+total_depth+imbalance,imbalance_top5,-0.00935787500751512,0.00935787500751512
9min30s,price+local_depth+total_depth+imbalance,yes_depth_top3,-4.282279900133656,4.282279900133656
9min30s,price+local_depth+total_depth+imbalance,no_depth_top3,-3.940025410040002,3.940025410040002
9min30s,price+local_depth+total_depth+imbalance,yes_depth_top1,1.8001946285190604,1.8001946285190604
9min30s,price+local_depth+total_depth+imbalance,no_depth_top1,1.7236661680963863,1.7236661680963863
9min30s,price+local_depth+total_depth+imbalance,yes_total_depth,0.6486006730021235,0.6486006730021235
9min30s,price+local_depth+total_depth+imbalance,total_depth,0.4192659551050913,0.4192659551050913
9min30s,price+local_depth+total_depth+imbalance,spread,-0.34003286424213996,0.34003286424213996
9min30s,price+local_depth+total_depth+imbalance,no_depth_top5,-0.2381385636645227,0.2381385636645227
9min30s,price+local_depth+total_depth+imbalance,no_total_depth,0.22579332955637096,0.22579332955637096
9min30s,price+local_depth+total_depth+imbalance,yes_depth_top5,0.16352239647652467,0.16352239647652467
9min30s,price+local_depth+total_depth+imbalance,imbalance_top1,0.12883915199701843,0.12883915199701843
9min30s,price+local_depth+total_depth+imbalance,imbalance_top5,0.10564469800388614,0.10564469800388614
9min30s,price+local_depth+total_depth+imbalance,imbalance_top3,-0.04245752990621904,0.04245752990621904
9min30s,price+local_depth+total_depth+imbalance,best_yes_ask,-0.011378851894894277,0.011378851894894277
9min30s,price+local_depth+total_depth+imbalance,best_no_bid,0.011378851894862997,0.011378851894862997
9min30s,price+local_depth+total_depth+imbalance,midprice,-0.007402897738324754,0.007402897738324754
9min30s,price+local_depth+total_depth+imbalance,best_yes_bid,-0.003435951950238697,0.003435951950238697
9min30s,price+local_depth+total_depth+imbalance,best_no_ask,0.00343595195022507,0.00343595195022507
10min,price,best_yes_bid,-0.07883047317613727,0.07883047317613727
10min,price,best_no_ask,0.07883047317613688,0.07883047317613688
10min,price,midprice,-0.07848619224674573,0.07848619224674573
10min,price,best_no_bid,0.07813047159813433,0.07813047159813433
10min,price,best_yes_ask,-0.07813047159813415,0.07813047159813415
10min,price,spread,0.03853633021264774,0.03853633021264774
10min,local_depth,yes_depth_top3,-5.644310753056372,5.644310753056372
10min,local_depth,no_depth_top3,-5.037649640454167,5.037649640454167
10min,local_depth,yes_depth_top1,2.0923110911551364,2.0923110911551364
10min,local_depth,no_depth_top5,1.943791926819311,1.943791926819311
10min,local_depth,no_depth_top1,1.5541068900539379,1.5541068900539379
10min,local_depth,yes_depth_top5,1.3187682478942893,1.3187682478942893
10min,total_depth,yes_total_depth,1.1204521860921675,1.1204521860921675
10min,total_depth,no_total_depth,-0.6389262341411295,0.6389262341411295
10min,total_depth,total_depth,0.04654034264432679,0.04654034264432679
10min,imbalance,imbalance_top5,0.49480254456844447,0.49480254456844447
10min,imbalance,imbalance_top1,0.31986011841745465,0.31986011841745465
10min,imbalance,imbalance_top3,-0.23578239521482103,0.23578239521482103
10min,price+local_depth,yes_depth_top3,-5.079912055896619,5.079912055896619
10min,price+local_depth,no_depth_top3,-4.6052203026956215,4.6052203026956215
10min,price+local_depth,yes_depth_top1,2.236119099040187,2.236119099040187
10min,price+local_depth,no_depth_top1,1.7865511905136189,1.7865511905136189
10min,price+local_depth,no_depth_top5,1.1203245996705506,1.1203245996705506
10min,price+local_depth,yes_depth_top5,0.5871761032163433,0.5871761032163433
10min,price+local_depth,spread,-0.33366433678608204,0.33366433678608204
10min,price+local_depth,best_yes_ask,-0.06632667084604905,0.06632667084604905
10min,price+local_depth,best_no_bid,0.06632667084603225,0.06632667084603225
10min,price+local_depth,midprice,-0.062354893117878694,0.062354893117878694
10min,price+local_depth,best_yes_bid,-0.058384799827411626,0.058384799827411626
10min,price+local_depth,best_no_ask,0.0583847998273885,0.0583847998273885
10min,price+total_depth,yes_total_depth,1.3669226757569266,1.3669226757569266
10min,price+total_depth,no_total_depth,-1.0162158261153016,1.0162158261153016
10min,price+total_depth,best_yes_ask,-0.12386633910613506,0.12386633910613506
10min,price+total_depth,best_no_bid,0.12386633910613423,0.12386633910613423
10min,price+total_depth,midprice,-0.12316122555359156,0.12316122555359156
10min,price+total_depth,best_no_ask,0.12244135965167792,0.12244135965167792
10min,price+total_depth,best_yes_bid,-0.12244135965167766,0.12244135965167766
10min,price+total_depth,total_depth,-0.09913893050008331,0.09913893050008331
10min,price+total_depth,spread,-0.04769919535066597,0.04769919535066597
10min,price+imbalance,imbalance_top5,0.31876349166247836,0.31876349166247836
10min,price+imbalance,imbalance_top1,0.3038681726591507,0.3038681726591507
10min,price+imbalance,imbalance_top3,-0.08582363341595449,0.08582363341595449
10min,price+imbalance,best_yes_ask,-0.07191877998866737,0.07191877998866737
10min,price+imbalance,best_no_bid,0.07191877998866551,0.07191877998866551
10min,price+imbalance,midprice,-0.07147724730376116,0.07147724730376116
10min,price+imbalance,best_no_ask,0.07102723484899807,0.07102723484899807
10min,price+imbalance,best_yes_bid,-0.07102723484899699,0.07102723484899699
10min,price+imbalance,spread,-0.030449553955338392,0.030449553955338392
